date,PriceStats,CPI
25-10-2010,101.5439,99.82817
26-10-2010,101.5373,99.82817
27-10-2010,101.5757,99.82817
28-10-2010,101.5747,99.82817
29-10-2010,101.573,99.82817
30-10-2010,101.5744,99.82817
31-10-2010,101.5688,99.82817
01-11-2010,101.2622,99.95248
02-11-2010,101.2202,99.95248
03-11-2010,101.5982,99.95248
04-11-2010,101.6166,99.95248
05-11-2010,101.6346,99.95248
06-11-2010,101.6552,99.95248
07-11-2010,101.7089,99.95248
08-11-2010,101.7374,99.95248
09-11-2010,101.7735,99.95248
10-11-2010,101.7352,99.95248
11-11-2010,101.7621,99.95248
12-11-2010,101.771,99.95248
13-11-2010,101.8107,99.95248
14-11-2010,101.8575,99.95248
15-11-2010,101.8895,99.95248
16-11-2010,101.8887,99.95248
17-11-2010,101.9798,99.95248
18-11-2010,101.9681,99.95248
19-11-2010,101.9459,99.95248
20-11-2010,101.9262,99.95248
21-11-2010,101.9277,99.95248
22-11-2010,101.9215,99.95248
23-11-2010,101.9194,99.95248
24-11-2010,101.9283,99.95248
25-11-2010,101.9197,99.95248
26-11-2010,101.9881,99.95248
27-11-2010,101.9917,99.95248
28-11-2010,101.9779,99.95248
29-11-2010,101.9465,99.95248
30-11-2010,101.976,99.95248
01-12-2010,101.954,99.99452
02-12-2010,101.9435,99.99452
03-12-2010,101.9389,99.99452
04-12-2010,101.9352,99.99452
05-12-2010,101.9336,99.99452
06-12-2010,101.9384,99.99452
07-12-2010,101.9479,99.99452
08-12-2010,101.9196,99.99452
09-12-2010,101.9465,99.99452
10-12-2010,101.956,99.99452
11-12-2010,101.9428,99.99452
12-12-2010,101.9379,99.99452
13-12-2010,101.9611,99.99452
14-12-2010,101.9659,99.99452
15-12-2010,101.969,99.99452
16-12-2010,101.9674,99.99452
17-12-2010,101.9841,99.99452
18-12-2010,101.9874,99.99452
19-12-2010,101.9941,99.99452
20-12-2010,101.9978,99.99452
21-12-2010,102.0005,99.99452
22-12-2010,102.02,99.99452
23-12-2010,102.0218,99.99452
24-12-2010,102.0349,99.99452
25-12-2010,102.0366,99.99452
26-12-2010,102.0264,99.99452
27-12-2010,102.033,99.99452
28-12-2010,102.068,99.99452
29-12-2010,102.1153,99.99452
30-12-2010,102.1159,99.99452
31-12-2010,102.1182,99.99452
01-01-2011,102.1346,100.1664
02-01-2011,102.0736,100.1664
03-01-2011,102.0626,100.1664
04-01-2011,102.0471,100.1664
05-01-2011,102.1435,100.1664
06-01-2011,102.1581,100.1664
07-01-2011,102.1669,100.1664
08-01-2011,102.1642,100.1664
09-01-2011,102.1925,100.1664
10-01-2011,102.1765,100.1664
11-01-2011,102.1621,100.1664
12-01-2011,102.2397,100.1664
13-01-2011,102.2451,100.1664
14-01-2011,102.2397,100.1664
15-01-2011,102.2423,100.1664
16-01-2011,102.2447,100.1664
17-01-2011,102.2486,100.1664
18-01-2011,102.2707,100.1664
19-01-2011,102.3618,100.1664
20-01-2011,102.3548,100.1664
21-01-2011,102.361,100.1664
22-01-2011,102.363,100.1664
23-01-2011,102.3637,100.1664
24-01-2011,102.3549,100.1664
25-01-2011,102.3667,100.1664
26-01-2011,102.381,100.1664
27-01-2011,102.3922,100.1664
28-01-2011,102.3799,100.1664
29-01-2011,102.3787,100.1664
30-01-2011,102.3598,100.1664
31-01-2011,102.3636,100.1664
01-02-2011,102.3687,100.6435
02-02-2011,102.4436,100.6435
03-02-2011,102.4613,100.6435
04-02-2011,102.4556,100.6435
05-02-2011,102.4529,100.6435
06-02-2011,102.4805,100.6435
07-02-2011,102.4698,100.6435
08-02-2011,102.4652,100.6435
09-02-2011,102.4746,100.6435
10-02-2011,102.4801,100.6435
11-02-2011,102.4808,100.6435
12-02-2011,102.488,100.6435
13-02-2011,102.4832,100.6435
14-02-2011,102.4786,100.6435
15-02-2011,102.4822,100.6435
16-02-2011,102.554,100.6435
17-02-2011,102.5543,100.6435
18-02-2011,102.5529,100.6435
19-02-2011,102.5714,100.6435
20-02-2011,102.5653,100.6435
21-02-2011,102.5406,100.6435
22-02-2011,102.5654,100.6435
23-02-2011,102.595,100.6435
24-02-2011,102.5976,100.6435
25-02-2011,102.6005,100.6435
26-02-2011,102.6036,100.6435
27-02-2011,102.5998,100.6435
28-02-2011,102.5933,100.6435
01-03-2011,102.5995,101.1398
02-03-2011,102.6155,101.1398
03-03-2011,102.6228,101.1398
04-03-2011,102.6126,101.1398
05-03-2011,102.6218,101.1398
06-03-2011,102.6166,101.1398
07-03-2011,102.6088,101.1398
08-03-2011,102.634,101.1398
09-03-2011,102.7829,101.1398
10-03-2011,102.8321,101.1398
11-03-2011,102.8685,101.1398
12-03-2011,102.8934,101.1398
13-03-2011,102.922,101.1398
14-03-2011,102.9248,101.1398
15-03-2011,102.9211,101.1398
16-03-2011,102.9133,101.1398
17-03-2011,102.9246,101.1398
18-03-2011,102.9112,101.1398
19-03-2011,102.9,101.1398
20-03-2011,102.9034,101.1398
21-03-2011,102.9145,101.1398
22-03-2011,102.9124,101.1398
23-03-2011,102.9447,101.1398
24-03-2011,102.9794,101.1398
25-03-2011,103.0037,101.1398
26-03-2011,102.9818,101.1398
27-03-2011,103.0377,101.1398
28-03-2011,103.0583,101.1398
29-03-2011,103.068,101.1398
30-03-2011,103.0986,101.1398
31-03-2011,103.1214,101.1398
01-04-2011,103.1389,102.126
02-04-2011,103.1754,102.126
03-04-2011,103.206,102.126
04-04-2011,103.2362,102.126
05-04-2011,103.2472,102.126
06-04-2011,103.3286,102.126
07-04-2011,103.4025,102.126
08-04-2011,103.4598,102.126
09-04-2011,103.4892,102.126
10-04-2011,103.5134,102.126
11-04-2011,103.5413,102.126
12-04-2011,103.55,102.126
13-04-2011,103.5927,102.126
14-04-2011,103.6369,102.126
15-04-2011,103.6459,102.126
16-04-2011,103.6595,102.126
17-04-2011,103.6732,102.126
18-04-2011,103.6604,102.126
19-04-2011,103.6616,102.126
20-04-2011,103.7006,102.126
21-04-2011,103.7154,102.126
22-04-2011,103.7507,102.126
23-04-2011,103.7543,102.126
24-04-2011,103.7863,102.126
25-04-2011,103.7972,102.126
26-04-2011,103.8073,102.126
27-04-2011,103.9193,102.126
28-04-2011,103.9542,102.126
29-04-2011,103.9597,102.126
30-04-2011,103.9938,102.126
01-05-2011,104.0519,102.7836
02-05-2011,104.0673,102.7836
03-05-2011,104.0942,102.7836
04-05-2011,104.1515,102.7836
05-05-2011,104.1886,102.7836
06-05-2011,104.213,102.7836
07-05-2011,104.2198,102.7836
08-05-2011,104.2118,102.7836
09-05-2011,104.2021,102.7836
10-05-2011,104.1828,102.7836
11-05-2011,104.1581,102.7836
12-05-2011,104.1865,102.7836
13-05-2011,104.2232,102.7836
14-05-2011,104.227,102.7836
15-05-2011,104.2074,102.7836
16-05-2011,104.185,102.7836
17-05-2011,104.1681,102.7836
18-05-2011,104.1743,102.7836
19-05-2011,104.1414,102.7836
20-05-2011,104.0991,102.7836
21-05-2011,104.0607,102.7836
22-05-2011,104.0355,102.7836
23-05-2011,103.9871,102.7836
24-05-2011,103.9702,102.7836
25-05-2011,103.9577,102.7836
26-05-2011,103.9115,102.7836
27-05-2011,103.9156,102.7836
28-05-2011,103.8986,102.7836
29-05-2011,103.8615,102.7836
30-05-2011,103.8311,102.7836
31-05-2011,103.8188,102.7836
01-06-2011,103.7461,103.2672
02-06-2011,103.7494,103.2672
03-06-2011,103.7605,103.2672
04-06-2011,103.7695,103.2672
05-06-2011,103.7627,103.2672
06-06-2011,103.7785,103.2672
07-06-2011,103.7647,103.2672
08-06-2011,103.7842,103.2672
09-06-2011,103.7521,103.2672
10-06-2011,103.7294,103.2672
11-06-2011,103.7086,103.2672
12-06-2011,103.6824,103.2672
13-06-2011,103.6579,103.2672
14-06-2011,103.6453,103.2672
15-06-2011,103.9796,103.2672
16-06-2011,103.9588,103.2672
17-06-2011,103.9348,103.2672
18-06-2011,103.6864,103.2672
19-06-2011,103.666,103.2672
20-06-2011,103.6221,103.2672
21-06-2011,103.6239,103.2672
22-06-2011,103.655,103.2672
23-06-2011,103.633,103.2672
24-06-2011,103.605,103.2672
25-06-2011,103.5805,103.2672
26-06-2011,103.5474,103.2672
27-06-2011,103.5133,103.2672
28-06-2011,103.462,103.2672
29-06-2011,103.5076,103.2672
30-06-2011,103.49,103.2672
01-07-2011,103.4693,103.1566
02-07-2011,103.4878,103.1566
03-07-2011,103.5137,103.1566
04-07-2011,103.518,103.1566
05-07-2011,103.5102,103.1566
06-07-2011,103.5439,103.1566
07-07-2011,103.5759,103.1566
08-07-2011,103.6284,103.1566
09-07-2011,103.6519,103.1566
10-07-2011,103.714,103.1566
11-07-2011,103.7466,103.1566
12-07-2011,103.7546,103.1566
13-07-2011,103.9866,103.1566
14-07-2011,103.8119,103.1566
15-07-2011,103.8205,103.1566
16-07-2011,103.868,103.1566
17-07-2011,103.8854,103.1566
18-07-2011,103.8972,103.1566
19-07-2011,103.8963,103.1566
20-07-2011,103.9233,103.1566
21-07-2011,103.9364,103.1566
22-07-2011,103.9414,103.1566
23-07-2011,103.9614,103.1566
24-07-2011,103.9655,103.1566
25-07-2011,103.9502,103.1566
26-07-2011,103.9575,103.1566
27-07-2011,103.9703,103.1566
28-07-2011,103.9911,103.1566
29-07-2011,104.0058,103.1566
30-07-2011,104.0234,103.1566
31-07-2011,104.0327,103.1566
01-08-2011,104.0357,103.248
02-08-2011,104.0502,103.248
03-08-2011,104.0087,103.248
04-08-2011,104.0156,103.248
05-08-2011,104.0132,103.248
06-08-2011,104.0095,103.248
07-08-2011,103.9924,103.248
08-08-2011,103.967,103.248
09-08-2011,103.938,103.248
10-08-2011,103.9398,103.248
11-08-2011,103.9121,103.248
12-08-2011,103.8648,103.248
13-08-2011,103.8366,103.248
14-08-2011,103.8256,103.248
15-08-2011,103.775,103.248
16-08-2011,103.7638,103.248
17-08-2011,103.7966,103.248
18-08-2011,103.7939,103.248
19-08-2011,103.8156,103.248
20-08-2011,103.821,103.248
21-08-2011,103.8116,103.248
22-08-2011,103.8074,103.248
23-08-2011,103.8506,103.248
24-08-2011,103.8941,103.248
25-08-2011,103.9264,103.248
26-08-2011,103.934,103.248
27-08-2011,103.9646,103.248
28-08-2011,103.9882,103.248
29-08-2011,103.9849,103.248
30-08-2011,103.9857,103.248
31-08-2011,104.0345,103.248
01-09-2011,104.0408,103.5327
02-09-2011,104.0606,103.5327
03-09-2011,104.0643,103.5327
04-09-2011,104.068,103.5327
05-09-2011,104.1311,103.5327
06-09-2011,104.0215,103.5327
07-09-2011,104.1341,103.5327
08-09-2011,104.1441,103.5327
09-09-2011,104.1584,103.5327
10-09-2011,104.1732,103.5327
11-09-2011,104.1815,103.5327
12-09-2011,104.2009,103.5327
13-09-2011,104.2072,103.5327
14-09-2011,104.2946,103.5327
15-09-2011,104.2871,103.5327
16-09-2011,104.2646,103.5327
17-09-2011,104.2427,103.5327
18-09-2011,104.2234,103.5327
19-09-2011,104.2063,103.5327
20-09-2011,104.2327,103.5327
21-09-2011,104.1864,103.5327
22-09-2011,104.1622,103.5327
23-09-2011,104.1279,103.5327
24-09-2011,104.1006,103.5327
25-09-2011,104.0615,103.5327
26-09-2011,104.0217,103.5327
27-09-2011,103.9664,103.5327
28-09-2011,103.9629,103.5327
29-09-2011,103.9357,103.5327
30-09-2011,103.9098,103.5327
01-10-2011,103.8848,103.6899
02-10-2011,103.849,103.6899
03-10-2011,103.808,103.6899
04-10-2011,103.7507,103.6899
05-10-2011,103.7693,103.6899
06-10-2011,103.7425,103.6899
07-10-2011,103.7072,103.6899
08-10-2011,103.6993,103.6899
09-10-2011,103.6999,103.6899
10-10-2011,103.7017,103.6899
11-10-2011,103.6977,103.6899
12-10-2011,103.818,103.6899
13-10-2011,103.8554,103.6899
14-10-2011,103.885,103.6899
15-10-2011,103.9216,103.6899
16-10-2011,103.9451,103.6899
17-10-2011,103.9486,103.6899
18-10-2011,103.9605,103.6899
19-10-2011,104.0134,103.6899
20-10-2011,104.0341,103.6899
21-10-2011,104.0242,103.6899
22-10-2011,104.0169,103.6899
23-10-2011,104.0037,103.6899
24-10-2011,103.9988,103.6899
25-10-2011,103.9989,103.6899
26-10-2011,104.0197,103.6899
27-10-2011,104.0179,103.6899
28-10-2011,103.9711,103.6899
29-10-2011,103.9682,103.6899
30-10-2011,103.9823,103.6899
31-10-2011,103.9731,103.6899
01-11-2011,103.9695,103.476
02-11-2011,103.9665,103.476
03-11-2011,103.9632,103.476
04-11-2011,103.9676,103.476
05-11-2011,103.9556,103.476
06-11-2011,103.9413,103.476
07-11-2011,103.9219,103.476
08-11-2011,103.8754,103.476
09-11-2011,103.9322,103.476
10-11-2011,103.9541,103.476
11-11-2011,103.9784,103.476
12-11-2011,103.985,103.476
13-11-2011,103.9772,103.476
14-11-2011,104.0139,103.476
15-11-2011,104.0145,103.476
16-11-2011,104.0085,103.476
17-11-2011,104.0063,103.476
18-11-2011,103.9816,103.476
19-11-2011,103.9766,103.476
20-11-2011,103.9327,103.476
21-11-2011,103.9035,103.476
22-11-2011,103.8847,103.476
23-11-2011,103.8803,103.476
24-11-2011,103.8546,103.476
25-11-2011,103.869,103.476
26-11-2011,103.8381,103.476
27-11-2011,103.7906,103.476
28-11-2011,103.7765,103.476
29-11-2011,103.7679,103.476
30-11-2011,103.7504,103.476
01-12-2011,103.7811,103.3887
02-12-2011,103.7562,103.3887
03-12-2011,103.7455,103.3887
04-12-2011,103.7125,103.3887
05-12-2011,103.7154,103.3887
06-12-2011,103.7308,103.3887
07-12-2011,103.7545,103.3887
08-12-2011,103.724,103.3887
09-12-2011,103.7222,103.3887
10-12-2011,103.7538,103.3887
11-12-2011,103.7272,103.3887
12-12-2011,103.6726,103.3887
13-12-2011,103.6512,103.3887
14-12-2011,103.6272,103.3887
15-12-2011,103.62,103.3887
16-12-2011,103.6038,103.3887
17-12-2011,103.5762,103.3887
18-12-2011,103.5386,103.3887
19-12-2011,103.5388,103.3887
20-12-2011,103.488,103.3887
21-12-2011,103.4911,103.3887
22-12-2011,103.4741,103.3887
23-12-2011,103.4837,103.3887
24-12-2011,103.4975,103.3887
25-12-2011,103.5022,103.3887
26-12-2011,103.5782,103.3887
27-12-2011,103.5744,103.3887
28-12-2011,103.611,103.3887
29-12-2011,103.6348,103.3887
30-12-2011,103.6532,103.3887
31-12-2011,103.6713,103.3887
01-01-2012,103.6538,103.1337
02-01-2012,103.6922,103.1337
03-01-2012,103.6733,103.1337
04-01-2012,103.762,103.1337
05-01-2012,103.7644,103.1337
06-01-2012,103.8394,103.1337
07-01-2012,103.9128,103.1337
08-01-2012,103.9457,103.1337
09-01-2012,103.9569,103.1337
10-01-2012,104.018,103.1337
11-01-2012,104.0087,103.1337
12-01-2012,104.0196,103.1337
13-01-2012,104.0392,103.1337
14-01-2012,104.0609,103.1337
15-01-2012,104.0997,103.1337
16-01-2012,104.0996,103.1337
17-01-2012,104.0891,103.1337
18-01-2012,104.0823,103.1337
19-01-2012,104.0768,103.1337
20-01-2012,104.0483,103.1337
21-01-2012,104.0939,103.1337
22-01-2012,104.1045,103.1337
23-01-2012,104.086,103.1337
24-01-2012,104.0488,103.1337
25-01-2012,104.0854,103.1337
26-01-2012,104.0867,103.1337
27-01-2012,104.0945,103.1337
28-01-2012,104.1048,103.1337
29-01-2012,104.1599,103.1337
30-01-2012,104.2442,103.1337
31-01-2012,104.2598,103.1337
01-02-2012,104.2844,103.5875
02-02-2012,104.3111,103.5875
03-02-2012,104.3366,103.5875
04-02-2012,104.3443,103.5875
05-02-2012,104.3754,103.5875
06-02-2012,104.3918,103.5875
07-02-2012,104.3808,103.5875
08-02-2012,104.4443,103.5875
09-02-2012,104.4714,103.5875
10-02-2012,104.5007,103.5875
11-02-2012,104.5219,103.5875
12-02-2012,104.5652,103.5875
13-02-2012,104.5645,103.5875
14-02-2012,104.571,103.5875
15-02-2012,104.61,103.5875
16-02-2012,104.6209,103.5875
17-02-2012,104.6089,103.5875
18-02-2012,104.6155,103.5875
19-02-2012,104.6547,103.5875
20-02-2012,104.6947,103.5875
21-02-2012,104.6976,103.5875
22-02-2012,104.7675,103.5875
23-02-2012,104.8171,103.5875
24-02-2012,104.8643,103.5875
25-02-2012,104.9421,103.5875
26-02-2012,105.049,103.5875
27-02-2012,105.0904,103.5875
28-02-2012,105.0719,103.5875
29-02-2012,105.1187,103.5875
01-03-2012,105.1806,104.0436
02-03-2012,105.2099,104.0436
03-03-2012,105.208,104.0436
04-03-2012,105.265,104.0436
05-03-2012,105.3289,104.0436
06-03-2012,105.3626,104.0436
07-03-2012,105.3968,104.0436
08-03-2012,105.4302,104.0436
09-03-2012,105.4361,104.0436
10-03-2012,105.4429,104.0436
11-03-2012,105.4841,104.0436
12-03-2012,105.5065,104.0436
13-03-2012,105.5307,104.0436
14-03-2012,105.5522,104.0436
15-03-2012,105.5768,104.0436
16-03-2012,105.5945,104.0436
17-03-2012,105.6249,104.0436
18-03-2012,105.6443,104.0436
19-03-2012,105.6685,104.0436
20-03-2012,105.6721,104.0436
21-03-2012,105.7192,104.0436
22-03-2012,105.749,104.0436
23-03-2012,105.7912,104.0436
24-03-2012,105.8182,104.0436
25-03-2012,105.837,104.0436
26-03-2012,105.8337,104.0436
27-03-2012,105.8216,104.0436
28-03-2012,105.868,104.0436
29-03-2012,105.8812,104.0436
30-03-2012,105.9086,104.0436
31-03-2012,105.9278,104.0436
01-04-2012,105.9476,104.8338
02-04-2012,105.949,104.8338
03-04-2012,105.917,104.8338
04-04-2012,105.9526,104.8338
05-04-2012,105.9687,104.8338
06-04-2012,105.9992,104.8338
07-04-2012,106.0071,104.8338
08-04-2012,106.0139,104.8338
09-04-2012,105.9938,104.8338
10-04-2012,105.9826,104.8338
11-04-2012,105.9892,104.8338
12-04-2012,106.0533,104.8338
13-04-2012,106.0455,104.8338
14-04-2012,106.0396,104.8338
15-04-2012,106.0461,104.8338
16-04-2012,106.1019,104.8338
17-04-2012,106.078,104.8338
18-04-2012,106.0798,104.8338
19-04-2012,106.0733,104.8338
20-04-2012,106.0616,104.8338
21-04-2012,106.0431,104.8338
22-04-2012,106.0203,104.8338
23-04-2012,105.9857,104.8338
24-04-2012,105.9667,104.8338
25-04-2012,105.9855,104.8338
26-04-2012,105.9676,104.8338
27-04-2012,105.931,104.8338
28-04-2012,105.9186,104.8338
29-04-2012,105.9004,104.8338
30-04-2012,105.8997,104.8338
01-05-2012,105.8604,105.1505
02-05-2012,105.8624,105.1505
03-05-2012,105.8477,105.1505
04-05-2012,105.8437,105.1505
05-05-2012,105.8408,105.1505
06-05-2012,105.8266,105.1505
07-05-2012,105.7988,105.1505
08-05-2012,105.73,105.1505
09-05-2012,105.7974,105.1505
10-05-2012,105.7775,105.1505
11-05-2012,105.7466,105.1505
12-05-2012,105.7407,105.1505
13-05-2012,105.7213,105.1505
14-05-2012,105.7603,105.1505
15-05-2012,105.7249,105.1505
16-05-2012,105.726,105.1505
17-05-2012,105.732,105.1505
18-05-2012,105.7081,105.1505
19-05-2012,105.6935,105.1505
20-05-2012,105.6621,105.1505
21-05-2012,105.6415,105.1505
22-05-2012,105.63,105.1505
23-05-2012,105.661,105.1505
24-05-2012,105.6623,105.1505
25-05-2012,105.6593,105.1505
26-05-2012,105.6226,105.1505
27-05-2012,105.5996,105.1505
28-05-2012,105.5857,105.1505
29-05-2012,105.5536,105.1505
30-05-2012,105.5725,105.1505
31-05-2012,105.5705,105.1505
01-06-2012,105.5654,105.0271
02-06-2012,105.5596,105.0271
03-06-2012,105.5312,105.0271
04-06-2012,105.4808,105.0271
05-06-2012,105.4548,105.0271
06-06-2012,105.463,105.0271
07-06-2012,105.4471,105.0271
08-06-2012,105.3992,105.0271
09-06-2012,105.3781,105.0271
10-06-2012,105.363,105.0271
11-06-2012,105.3393,105.0271
12-06-2012,105.3202,105.0271
13-06-2012,105.3611,105.0271
14-06-2012,105.3791,105.0271
15-06-2012,105.3555,105.0271
16-06-2012,105.3412,105.0271
17-06-2012,105.3358,105.0271
18-06-2012,105.3378,105.0271
19-06-2012,105.3032,105.0271
20-06-2012,105.3083,105.0271
21-06-2012,105.2799,105.0271
22-06-2012,105.2417,105.0271
23-06-2012,105.2069,105.0271
24-06-2012,105.1854,105.0271
25-06-2012,105.1475,105.0271
26-06-2012,105.088,105.0271
27-06-2012,105.1061,105.0271
28-06-2012,105.0734,105.0271
29-06-2012,105.0331,105.0271
30-06-2012,104.9791,105.0271
01-07-2012,104.9446,104.8731
02-07-2012,104.9512,104.8731
03-07-2012,104.9376,104.8731
04-07-2012,104.9395,104.8731
05-07-2012,104.9731,104.8731
06-07-2012,104.9844,104.8731
07-07-2012,105.0242,104.8731
08-07-2012,105.075,104.8731
09-07-2012,105.0986,104.8731
10-07-2012,105.0938,104.8731
11-07-2012,105.1616,104.8731
12-07-2012,105.1674,104.8731
13-07-2012,105.1604,104.8731
14-07-2012,105.1675,104.8731
15-07-2012,105.1526,104.8731
16-07-2012,105.1308,104.8731
17-07-2012,105.1664,104.8731
18-07-2012,105.2155,104.8731
19-07-2012,105.2581,104.8731
20-07-2012,105.2816,104.8731
21-07-2012,105.3091,104.8731
22-07-2012,105.3379,104.8731
23-07-2012,105.3642,104.8731
24-07-2012,105.3251,104.8731
25-07-2012,105.4013,104.8731
26-07-2012,105.4287,104.8731
27-07-2012,105.4498,104.8731
28-07-2012,105.447,104.8731
29-07-2012,105.4531,104.8731
30-07-2012,105.4692,104.8731
31-07-2012,105.4523,104.8731
01-08-2012,105.4448,104.7022
02-08-2012,105.5067,104.7022
03-08-2012,105.5472,104.7022
04-08-2012,105.6068,104.7022
05-08-2012,105.6876,104.7022
06-08-2012,105.7714,104.7022
07-08-2012,105.7327,104.7022
08-08-2012,105.809,104.7022
09-08-2012,105.8617,104.7022
10-08-2012,105.9255,104.7022
11-08-2012,105.9595,104.7022
12-08-2012,106.0159,104.7022
13-08-2012,106.0353,104.7022
14-08-2012,106.0954,104.7022
15-08-2012,106.1645,104.7022
16-08-2012,106.2037,104.7022
17-08-2012,106.2129,104.7022
18-08-2012,106.2416,104.7022
19-08-2012,106.2238,104.7022
20-08-2012,106.1866,104.7022
21-08-2012,106.1789,104.7022
22-08-2012,106.231,104.7022
23-08-2012,106.2361,104.7022
24-08-2012,106.2452,104.7022
25-08-2012,106.2853,104.7022
26-08-2012,106.3441,104.7022
27-08-2012,106.3862,104.7022
28-08-2012,106.377,104.7022
29-08-2012,106.3857,104.7022
30-08-2012,106.4757,104.7022
31-08-2012,106.5298,104.7022
01-09-2012,106.5567,105.2849
02-09-2012,106.4795,105.2849
03-09-2012,106.4767,105.2849
04-09-2012,106.4385,105.2849
05-09-2012,106.4832,105.2849
06-09-2012,106.4972,105.2849
07-09-2012,106.5134,105.2849
08-09-2012,106.5119,105.2849
09-09-2012,106.5564,105.2849
10-09-2012,106.5659,105.2849
11-09-2012,106.5648,105.2849
12-09-2012,106.6456,105.2849
13-09-2012,106.7042,105.2849
14-09-2012,106.7327,105.2849
15-09-2012,106.7604,105.2849
16-09-2012,106.7757,105.2849
17-09-2012,106.7859,105.2849
18-09-2012,106.7711,105.2849
19-09-2012,106.757,105.2849
20-09-2012,106.7812,105.2849
21-09-2012,106.7616,105.2849
22-09-2012,106.7407,105.2849
23-09-2012,106.7293,105.2849
24-09-2012,106.7066,105.2849
25-09-2012,106.6801,105.2849
26-09-2012,106.698,105.2849
27-09-2012,106.7071,105.2849
28-09-2012,106.677,105.2849
29-09-2012,106.5987,105.2849
30-09-2012,106.636,105.2849
01-10-2012,106.7328,105.7547
02-10-2012,106.7317,105.7547
03-10-2012,106.7265,105.7547
04-10-2012,106.7463,105.7547
05-10-2012,106.7287,105.7547
06-10-2012,106.7202,105.7547
07-10-2012,106.7295,105.7547
08-10-2012,106.7205,105.7547
09-10-2012,106.7395,105.7547
10-10-2012,106.7559,105.7547
11-10-2012,106.7821,105.7547
12-10-2012,106.7871,105.7547
13-10-2012,106.7869,105.7547
14-10-2012,106.8203,105.7547
15-10-2012,106.804,105.7547
16-10-2012,106.7503,105.7547
17-10-2012,106.7212,105.7547
18-10-2012,106.7164,105.7547
19-10-2012,106.7824,105.7547
20-10-2012,106.7461,105.7547
21-10-2012,106.7196,105.7547
22-10-2012,106.7128,105.7547
23-10-2012,106.6695,105.7547
24-10-2012,106.6783,105.7547
25-10-2012,106.642,105.7547
26-10-2012,106.5813,105.7547
27-10-2012,106.4274,105.7547
28-10-2012,106.4102,105.7547
29-10-2012,106.4272,105.7547
30-10-2012,106.3948,105.7547
31-10-2012,106.4064,105.7547
01-11-2012,106.4008,105.7135
02-11-2012,106.3662,105.7135
03-11-2012,106.2974,105.7135
04-11-2012,106.2804,105.7135
05-11-2012,106.3229,105.7135
06-11-2012,106.2869,105.7135
07-11-2012,106.2875,105.7135
08-11-2012,106.2843,105.7135
09-11-2012,106.2812,105.7135
10-11-2012,106.2757,105.7135
11-11-2012,106.2068,105.7135
12-11-2012,106.1878,105.7135
13-11-2012,106.1641,105.7135
14-11-2012,106.2136,105.7135
15-11-2012,106.2352,105.7135
16-11-2012,106.2127,105.7135
17-11-2012,106.1933,105.7135
18-11-2012,106.1938,105.7135
19-11-2012,106.1624,105.7135
20-11-2012,106.1124,105.7135
21-11-2012,106.105,105.7135
22-11-2012,106.1263,105.7135
23-11-2012,106.1959,105.7135
24-11-2012,106.2148,105.7135
25-11-2012,106.1875,105.7135
26-11-2012,106.1904,105.7135
27-11-2012,106.1863,105.7135
28-11-2012,106.2097,105.7135
29-11-2012,106.2216,105.7135
30-11-2012,106.1944,105.7135
01-12-2012,106.1711,105.2126
02-12-2012,106.1544,105.2126
03-12-2012,106.1277,105.2126
04-12-2012,106.1042,105.2126
05-12-2012,106.1018,105.2126
06-12-2012,106.1106,105.2126
07-12-2012,106.0949,105.2126
08-12-2012,106.0741,105.2126
09-12-2012,106.0548,105.2126
10-12-2012,106.0157,105.2126
11-12-2012,105.9961,105.2126
12-12-2012,105.9731,105.2126
13-12-2012,105.9612,105.2126
14-12-2012,105.9245,105.2126
15-12-2012,105.861,105.2126
16-12-2012,105.8395,105.2126
17-12-2012,105.78,105.2126
18-12-2012,105.7377,105.2126
19-12-2012,105.7603,105.2126
20-12-2012,105.7475,105.2126
21-12-2012,105.7157,105.2126
22-12-2012,105.7334,105.2126
23-12-2012,105.7711,105.2126
24-12-2012,105.8034,105.2126
25-12-2012,105.8048,105.2126
26-12-2012,105.8037,105.2126
27-12-2012,105.8445,105.2126
28-12-2012,105.8629,105.2126
29-12-2012,105.8952,105.2126
30-12-2012,105.9381,105.2126
31-12-2012,105.9196,105.2126
01-01-2013,105.9069,104.9293
02-01-2013,105.9012,104.9293
03-01-2013,105.9042,104.9293
04-01-2013,105.9005,104.9293
05-01-2013,105.9231,104.9293
06-01-2013,105.9181,104.9293
07-01-2013,105.919,104.9293
08-01-2013,105.9195,104.9293
09-01-2013,105.9674,104.9293
10-01-2013,105.9798,104.9293
11-01-2013,105.9812,104.9293
12-01-2013,105.9776,104.9293
13-01-2013,105.9526,104.9293
14-01-2013,105.9407,104.9293
15-01-2013,105.9642,104.9293
16-01-2013,105.9671,104.9293
17-01-2013,105.974,104.9293
18-01-2013,105.9655,104.9293
19-01-2013,105.9635,104.9293
20-01-2013,105.9916,104.9293
21-01-2013,105.9755,104.9293
22-01-2013,105.9942,104.9293
23-01-2013,106.067,104.9293
24-01-2013,106.1071,104.9293
25-01-2013,106.1218,104.9293
26-01-2013,106.147,104.9293
27-01-2013,106.187,104.9293
28-01-2013,106.2216,104.9293
29-01-2013,106.2248,104.9293
30-01-2013,106.2957,104.9293
31-01-2013,106.3605,104.9293
01-02-2013,106.4377,105.2396
02-02-2013,106.578,105.2396
03-02-2013,106.6237,105.2396
